,tract,blockgroup,count,graffiti_count,dump_count,lighting_count,sl_count,landarea,cent_lat,cent_lon,sl_density,gsl_meandist,dsl_meandist
573,20500.0,1.0,,,,,,,,,,,
574,20211.0,3.0,,,,,,,,,,,
575,20109.0,3.0,,,,,,,,,,,
576,20109.0,4.0,,,,,,,,,,,
577,20202.0,1.0,,,,,,,,,,,
578,20202.0,2.0,,,,,,,,,,,
579,20304.0,2.0,,,,,,,,,,,
580,20305.0,1.0,,,,,,,,,,,
581,20305.0,2.0,,,,,,,,,,,
582,3101.0,1.0,10.0,0.0,0.0,0.0,45.0,287347.0,32.7025793,-117.0804688,0.000156605080269,,
583,3101.0,2.0,7.0,1.0,3.0,0.0,34.0,383759.0,32.7002752,-117.0789413,8.85972706829e-05,111.568099214,212.764993437
584,3101.0,3.0,13.0,1.0,1.0,0.0,37.0,379105.0,32.6961383,-117.0810813,9.7598290711e-05,25.2581337977,159.18180047
585,3103.0,1.0,12.0,6.0,1.0,0.0,70.0,640104.0,32.7065726,-117.0362853,0.00010935722945,66.5675494754,71.6392021958
586,3103.0,2.0,26.0,0.0,1.0,3.0,90.0,885275.0,32.7062974,-117.049928,0.000101663324956,,48.311724401
587,3105.0,1.0,46.0,3.0,0.0,1.0,82.0,836695.0,32.7121048,-117.0305764,9.80046492449e-05,55.5897418861,
588,3109.0,1.0,8.0,1.0,0.0,1.0,29.0,370540.0,32.6910273,-117.0509075,7.8264155017e-05,125.372619049,
589,3109.0,2.0,8.0,3.0,0.0,0.0,29.0,251569.0,32.6909008,-117.0569164,0.000115276524532,139.942004898,
590,3109.0,3.0,10.0,1.0,6.0,0.0,44.0,472171.0,32.6929918,-117.0586343,9.31865785912e-05,108.427702833,109.584814825
591,3111.0,1.0,6.0,0.0,1.0,0.0,47.0,339872.0,32.7079812,-117.0800716,0.00013828735524,,53.8993542715
592,3111.0,2.0,15.0,1.0,1.0,0.0,44.0,473856.0,32.7050779,-117.0761004,9.28552133982e-05,65.8044712304,78.2358269118
593,3111.0,3.0,10.0,0.0,0.0,2.0,58.0,630896.0,32.696125,-117.0741376,9.19327432731e-05,,
594,3112.0,1.0,18.0,0.0,3.0,1.0,52.0,614131.0,32.7086218,-117.056505,8.4672488443e-05,,140.486102404
595,3112.0,2.0,17.0,0.0,0.0,0.0,97.0,889165.0,32.7057283,-117.0660797,0.000109091113573,,
596,3113.0,1.0,27.0,4.0,4.0,3.0,154.0,935396.0,32.697799,-117.0607159,0.000164636154099,95.1927595821,199.09264124
597,3113.0,2.0,11.0,2.0,1.0,0.0,71.0,652944.0,32.6938713,-117.0698718,0.000108738268519,99.5280174805,98.0638201083
598,3114.0,1.0,2.0,0.0,1.0,0.0,25.0,303377.0,32.7000142,-117.0398828,8.24057196162e-05,,164.673928483
599,3115.0,1.0,7.0,3.0,1.0,0.0,18.0,242118.0,32.6984268,-117.0299925,7.43439149506e-05,127.107909866,24.4503649586
600,3115.0,2.0,13.0,3.0,1.0,1.0,31.0,287942.0,32.6942083,-117.0355454,0.000107660570532,52.2918072854,115.382180901
601,3201.0,2.0,10.0,1.0,3.0,1.0,47.0,613533.0,32.685918,-117.0543638,7.66054963629e-05,132.777942762,278.219347994
602,3201.0,3.0,18.0,0.0,11.0,0.0,41.0,703407.0,32.6850449,-117.0607552,5.8287733844e-05,,145.433037832
603,3202.0,1.0,6.0,1.0,0.0,0.0,35.0,474385.0,32.6763538,-117.0652732,7.37797358685e-05,42.7860774162,
604,3202.0,2.0,10.0,3.0,2.0,1.0,59.0,831954.0,32.6695108,-117.0638646,7.09173824514e-05,176.36755119,52.690664707
605,3204.0,2.0,,,,,,,,,,,
606,3207.0,3.0,,,,,,,,,,,
607,3208.0,1.0,8.0,2.0,1.0,0.0,7.0,121557.0,32.6864079,-117.0481223,5.75861529982e-05,66.7993170795,24.7069090643
608,3211.0,1.0,4.0,1.0,0.0,0.0,54.0,588036.0,32.6760508,-117.0561289,9.18311123809e-05,50.13478205,
609,3211.0,2.0,3.0,2.0,0.0,0.0,24.0,269702.0,32.6808838,-117.0517996,8.89871042855e-05,179.767548374,
610,3212.0,1.0,8.0,2.0,0.0,0.0,50.0,464926.0,32.6674318,-117.0523849,0.000107543996249,242.628878514,
611,3213.0,1.0,10.0,2.0,0.0,1.0,44.0,672569.0,32.6888741,-117.0285123,6.5420796974e-05,63.5383798613,
612,3214.0,1.0,4.0,1.0,0.0,1.0,14.0,574243.0,32.6933586,-117.0219467,2.43799227853e-05,150.548995403,
613,3001.0,3.0,15.0,4.0,0.0,0.0,87.0,863296.0,32.7132971,-117.0755326,0.000100776558677,103.588726477,
614,3003.0,1.0,23.0,2.0,1.0,3.0,70.0,1377640.0,32.7304908,-117.0577466,5.08115327662e-05,44.9447597216,139.836093039
615,3003.0,2.0,18.0,0.0,2.0,0.0,62.0,1085857.0,32.7223628,-117.0597988,5.70977578079e-05,,174.359845797
616,3003.0,3.0,12.0,0.0,2.0,0.0,41.0,810622.0,32.7194589,-117.0542176,5.05784447005e-05,,198.578842006
617,3004.0,1.0,9.0,3.0,0.0,0.0,48.0,556925.0,32.7126041,-117.0670288,8.61875476949e-05,64.4765004454,
618,3105.0,2.0,17.0,10.0,1.0,1.0,50.0,373809.0,32.7075489,-117.0273173,0.000133758149215,87.4481781609,117.678182039
619,3107.0,1.0,7.0,4.0,0.0,1.0,109.0,859851.0,32.7106648,-117.0224629,0.000126766149019,80.8341561866,
620,3107.0,2.0,7.0,1.0,0.0,0.0,44.0,423457.0,32.7012839,-117.0259074,0.00010390665404,115.929764215,
621,3107.0,3.0,,,,,,,,,,,
622,3108.0,1.0,,,,,,,,,,,
623,3108.0,2.0,,,,,,,,,,,
624,2709.0,1.0,19.0,3.0,4.0,0.0,29.0,271488.0,32.7458905,-117.0882771,0.000106818717586,119.643055445,193.31006946
625,2709.0,2.0,30.0,4.0,4.0,3.0,47.0,349333.0,32.7425185,-117.0906967,0.000134542113113,64.5167290624,134.941099242
626,2710.0,1.0,15.0,1.0,2.0,4.0,30.0,233007.0,32.7463368,-117.0818739,0.000128751496736,279.334078628,140.876572535
627,2710.0,2.0,21.0,6.0,3.0,1.0,45.0,452704.0,32.7427189,-117.0858353,9.94027002191e-05,52.3503222213,44.1362952162
628,2801.0,1.0,60.0,5.0,24.0,0.0,77.0,2001683.0,32.7757556,-117.0882662,3.84676294898e-05,333.613481405,137.777336664
629,8506.0,1.0,7.0,0.0,0.0,0.0,25.0,248068.0,32.8328956,-117.1834046,0.000100778818711,,
630,8506.0,2.0,16.0,2.0,0.0,0.0,38.0,430452.0,32.8318409,-117.1906459,8.82792971109e-05,48.7570572912,
631,8506.0,3.0,28.0,1.0,3.0,1.0,62.0,611441.0,32.8280223,-117.1854228,0.000101399807995,99.7919937036,192.454117141
632,8507.0,1.0,15.0,2.0,2.0,0.0,93.0,956439.0,32.8279861,-117.1699566,9.72356836139e-05,123.90398181,140.119627081
633,8507.0,3.0,12.0,4.0,2.0,0.0,24.0,238152.0,32.8228228,-117.1727951,0.000100775975008,232.367494462,85.0006537677
634,8507.0,4.0,4.0,0.0,0.0,1.0,25.0,335333.0,32.8223277,-117.1798656,7.45527580047e-05,,
635,8507.0,5.0,11.0,0.0,1.0,0.0,30.0,361994.0,32.8261794,-117.1783159,8.2874301784e-05,,50.6050452671
636,8507.0,6.0,9.0,3.0,0.0,0.0,21.0,222904.0,32.8309387,-117.1771979,9.42109607724e-05,73.0460162895,
637,9706.0,7.0,4.0,0.0,0.0,0.0,54.0,654161.0,32.7887174,-117.0605982,8.25484857703e-05,,
638,9801.0,1.0,18.0,2.0,0.0,0.0,41.0,500078.0,32.7995203,-117.0234687,8.19872099952e-05,76.1856861192,
639,9801.0,2.0,10.0,0.0,2.0,2.0,67.0,634096.0,32.7939408,-117.0314715,0.00010566223411,,135.906150466
640,2803.0,1.0,5.0,1.0,1.0,0.0,53.0,164822.0,32.758139,-117.0839054,0.00032155901518,72.1348890763,77.7794880594
641,2803.0,2.0,6.0,0.0,0.0,0.0,16.0,226938.0,32.7615158,-117.08589,7.05038380527e-05,,
642,2803.0,3.0,8.0,1.0,0.0,0.0,7.0,229224.0,32.765039,-117.084785,3.05378145395e-05,120.13742262,
643,2803.0,4.0,39.0,4.0,6.0,1.0,48.0,488177.0,32.7662775,-117.0818671,9.83249927793e-05,86.4883757474,172.335571164
644,2804.0,1.0,41.0,3.0,13.0,0.0,58.0,449825.0,32.7687115,-117.0738622,0.000128939031846,63.89154426,178.416895597
645,9801.0,3.0,12.0,2.0,0.0,0.0,53.0,766595.0,32.8003135,-117.0320866,6.91368975796e-05,53.3997962974,
646,9801.0,4.0,3.0,0.0,0.0,2.0,11.0,190989.0,32.8031434,-117.0418915,5.75949400227e-05,,
647,10003.0,4.0,5.0,0.0,0.0,0.0,18.0,246219.0,32.5812482,-117.0478511,7.31056498483e-05,,
648,10004.0,1.0,10.0,5.0,2.0,1.0,47.0,786544.0,32.5708984,-117.0466481,5.97550804532e-05,145.113475397,127.63550078
649,2702.0,3.0,21.0,5.0,0.0,3.0,70.0,710948.0,32.7532037,-117.0759691,9.84600842818e-05,107.372576461,
650,2703.0,1.0,5.0,0.0,0.0,1.0,43.0,482396.0,32.7489833,-117.0671988,8.9138384232e-05,,
651,8360.0,2.0,25.0,0.0,0.0,1.0,68.0,1799001.0,32.8992181,-117.1304432,3.77987560874e-05,,
652,8360.0,3.0,14.0,0.0,2.0,0.0,39.0,421427.0,32.9039036,-117.1391907,9.25427179559e-05,,82.5183503613
653,8501.0,3.0,4.0,1.0,0.0,1.0,32.0,589463.0,32.8266386,-117.2228722,5.42866982321e-05,273.731393048,
654,8501.0,4.0,10.0,1.0,0.0,3.0,21.0,272688.0,32.8263026,-117.2162634,7.70110895969e-05,134.651153914,
655,8504.0,5.0,25.0,1.0,0.0,0.0,65.0,1184397.0,32.8207214,-117.1942264,5.48802470793e-05,137.993849609,
656,8509.0,1.0,7.0,2.0,0.0,0.0,39.0,418396.0,32.8180192,-117.1654864,9.32131282326e-05,67.622726878,
657,8509.0,2.0,5.0,0.0,0.0,1.0,32.0,323034.0,32.8123751,-117.1689714,9.90607799798e-05,,
658,8509.0,3.0,4.0,1.0,0.0,0.0,27.0,284574.0,32.8087226,-117.1740864,9.4878660735e-05,79.0297860133,
659,8509.0,4.0,20.0,6.0,1.0,1.0,33.0,514307.0,32.8144675,-117.1755492,6.41640109895e-05,131.715650197,212.046105412
660,8509.0,5.0,46.0,38.0,1.0,0.0,35.0,412525.0,32.8188177,-117.1742422,8.48433428277e-05,85.1855779519,232.182718254
661,8510.0,1.0,15.0,1.0,0.0,0.0,23.0,263935.0,32.8050987,-117.1577147,8.71426677023e-05,120.042044649,
662,9802.0,3.0,7.0,0.0,1.0,0.0,17.0,364952.0,32.7977481,-117.0090634,4.65814682479e-05,,228.466452784
663,9802.0,4.0,8.0,0.0,0.0,0.0,56.0,584146.0,32.7936526,-117.0125446,9.58664443478e-05,,
664,2703.0,2.0,14.0,2.0,7.0,0.0,35.0,316608.0,32.7454182,-117.0653256,0.000110546796038,31.6107605224,45.9911527938
665,2703.0,4.0,18.0,7.0,0.0,2.0,86.0,761263.0,32.7422573,-117.059633,0.000112970156175,180.095080183,
666,8324.0,3.0,2.0,0.0,0.0,0.0,18.0,257775.0,32.9476758,-117.2559297,6.98283386674e-05,,
667,2705.0,1.0,15.0,6.0,2.0,1.0,80.0,700063.0,32.7308408,-117.0837145,0.000114275429497,55.1182761239,39.2377111659
668,2705.0,2.0,81.0,5.0,11.0,1.0,49.0,527245.0,32.7378902,-117.0833919,9.29359216304e-05,161.510244052,169.809220925
669,8502.0,1.0,13.0,0.0,0.0,0.0,51.0,1393492.0,32.8414819,-117.2051731,3.65987031142e-05,,
670,8502.0,3.0,6.0,0.0,2.0,0.0,19.0,257280.0,32.8364535,-117.2086423,7.38495024876e-05,,155.58170596
671,8502.0,5.0,42.0,3.0,0.0,2.0,46.0,569675.0,32.8304766,-117.2073369,8.07477947953e-05,109.833012427,
672,8510.0,3.0,15.0,1.0,0.0,0.0,26.0,394579.0,32.8115034,-117.1577385,6.5893015087e-05,57.2798633548,
673,8512.0,1.0,5.0,0.0,0.0,1.0,9.0,177074.0,32.8163296,-117.1834213,5.08262082519e-05,,
674,8512.0,2.0,10.0,0.0,0.0,0.0,40.0,495462.0,32.8095472,-117.1848356,8.07327302598e-05,,
675,8512.0,3.0,14.0,1.0,0.0,1.0,76.0,1408337.0,32.8083621,-117.1899088,5.39643565425e-05,212.359634839,
676,8510.0,2.0,15.0,0.0,0.0,4.0,63.0,643238.0,32.8114473,-117.1637832,9.79419748211e-05,,
677,8513.0,2.0,4.0,0.0,0.0,0.0,43.0,373250.0,32.8019045,-117.183121,0.000115204286671,,
678,10009.0,1.0,6.0,2.0,0.0,0.0,48.0,1766490.0,32.5453695,-117.0559349,2.71725285736e-05,162.832864096,
679,10010.0,1.0,3.0,0.0,0.0,0.0,8.0,288859.0,32.5778336,-117.061546,2.76951730775e-05,,
680,8503.0,1.0,52.0,4.0,0.0,1.0,95.0,1442839.0,32.8169668,-117.2201449,6.58424120779e-05,281.769235597,
681,8503.0,4.0,32.0,1.0,0.0,2.0,56.0,616790.0,32.8172972,-117.2134308,9.07926522804e-05,74.9922223697,
682,8504.0,2.0,1.0,0.0,0.0,0.0,21.0,194209.0,32.8257357,-117.2002195,0.00010813093111,,
683,8504.0,4.0,17.0,2.0,0.0,0.0,38.0,437251.0,32.8206678,-117.1866406,8.69066051307e-05,173.753260047,
684,8600.0,2.0,11.0,0.0,1.0,3.0,65.0,280364.0,32.7912362,-117.1722757,0.000231841463241,,165.100297511
685,8600.0,3.0,11.0,3.0,2.0,3.0,27.0,215207.0,32.7864139,-117.1731409,0.000125460603047,155.215795725,155.605538501
686,8701.0,1.0,15.0,0.0,0.0,3.0,83.0,1160102.0,32.7983146,-117.1661652,7.1545433074e-05,,
687,8701.0,2.0,17.0,1.0,0.0,0.0,24.0,528874.0,32.7974058,-117.1590331,4.53794287486e-05,85.789645748,
688,8702.0,3.0,5.0,0.0,0.0,0.0,31.0,193615.0,32.8047319,-117.1529376,0.000160111561604,,
689,8800.0,1.0,11.0,1.0,0.0,3.0,59.0,419752.0,32.78966,-117.161958,0.00014055918733,175.119533134,
690,8800.0,2.0,8.0,1.0,0.0,3.0,28.0,211183.0,32.7821537,-117.1683059,0.000132586429779,66.520202283,
691,9804.0,1.0,22.0,2.0,1.0,0.0,68.0,759538.0,32.8064007,-117.0116434,8.95281078761e-05,99.0301137076,171.591568703
692,9804.0,4.0,5.0,0.0,0.0,1.0,46.0,521037.0,32.8120814,-117.010525,8.82854768471e-05,,
693,9805.0,1.0,5.0,0.0,0.0,0.0,44.0,740198.0,32.81123,-117.0226945,5.94435542922e-05,,
694,8800.0,3.0,9.0,4.0,1.0,0.0,53.0,649483.0,32.7779307,-117.1646313,8.16033676016e-05,236.735580177,195.166241118
695,8901.0,1.0,8.0,1.0,0.0,0.0,46.0,272037.0,32.7788348,-117.1712927,0.000169094645214,33.5752809294,
696,8901.0,2.0,8.0,0.0,1.0,0.0,35.0,222880.0,32.7737442,-117.1708115,0.000157035175879,,18.090881332
697,8901.0,3.0,16.0,0.0,0.0,0.0,39.0,507018.0,32.7711941,-117.1736689,7.69203460232e-05,,
698,8901.0,4.0,5.0,0.0,1.0,0.0,15.0,297306.0,32.7686029,-117.1740106,5.04530685556e-05,,168.54563589
699,9000.0,1.0,13.0,2.0,2.0,0.0,70.0,642552.0,32.7771882,-117.1767401,0.00010894059936,70.1904964817,144.194805682
700,9805.0,2.0,7.0,2.0,0.0,0.0,25.0,5425498.0,32.8175002,-117.0327383,4.60787194097e-06,123.316644603,
701,9805.0,3.0,11.0,0.0,0.0,0.0,60.0,747962.0,32.8082033,-117.0454956,8.02179789882e-05,,
702,9805.0,4.0,23.0,1.0,0.0,1.0,48.0,569789.0,32.8148878,-117.0505058,8.42417105279e-05,45.5230316438,
703,10001.0,1.0,7.0,3.0,0.0,0.0,30.0,267376.0,32.5852794,-117.0551766,0.000112201543893,56.3080560048,
704,8327.0,1.0,7.0,0.0,0.0,0.0,107.0,622251.0,32.9573376,-117.2374674,0.000171956332734,,
705,8327.0,2.0,14.0,0.0,0.0,1.0,95.0,1527851.0,32.9617452,-117.2284222,6.21788381197e-05,,
706,9101.0,1.0,11.0,1.0,0.0,2.0,50.0,703193.0,32.8067446,-117.2055419,7.11042345416e-05,20.85298477,
707,9101.0,2.0,21.0,1.0,1.0,1.0,71.0,942119.0,32.7983896,-117.1993052,7.53620296374e-05,239.084354607,102.123346162
708,9101.0,3.0,13.0,0.0,0.0,0.0,26.0,271585.0,32.7921337,-117.2018753,9.57343004952e-05,,
709,9101.0,4.0,45.0,5.0,4.0,0.0,64.0,876327.0,32.7994272,-117.2083373,7.30320987485e-05,136.096990632,127.980451959
710,10001.0,2.0,11.0,1.0,0.0,1.0,74.0,1835648.0,32.5870375,-117.0554842,4.03127396974e-05,62.0970814509,
711,10003.0,1.0,2.0,2.0,0.0,0.0,41.0,445600.0,32.5786962,-117.0401642,9.20107719928e-05,95.2623394125,
712,10003.0,2.0,3.0,0.0,0.0,0.0,32.0,334718.0,32.5792066,-117.0437123,9.56028656959e-05,,
713,10003.0,3.0,5.0,4.0,0.0,0.0,24.0,251873.0,32.5762538,-117.0477528,9.52861164158e-05,126.123894342,
714,9102.0,1.0,12.0,1.0,0.0,1.0,23.0,465582.0,32.8045613,-117.1947339,4.94005352441e-05,137.110948881,
715,9102.0,2.0,13.0,1.0,0.0,3.0,56.0,515039.0,32.8025973,-117.1962562,0.000108729630183,55.9906920485,
716,9103.0,1.0,4.0,0.0,0.0,0.0,19.0,477485.0,32.7890649,-117.1893743,3.97918259212e-05,,
717,9103.0,3.0,18.0,0.0,0.0,2.0,62.0,614126.0,32.7863086,-117.1954103,0.000100956481243,,
718,9103.0,4.0,23.0,3.0,0.0,0.0,44.0,482128.0,32.7874149,-117.203141,9.12620714831e-05,82.4129302676,
719,8329.0,1.0,28.0,1.0,0.0,3.0,90.0,1647718.0,32.9495005,-117.2310555,5.46209970395e-05,128.119632234,
720,9304.0,1.0,38.0,2.0,1.0,3.0,172.0,2484360.0,32.779845,-117.1214086,6.92331224138e-05,295.371195226,531.799410181
721,8330.0,1.0,22.0,1.0,1.0,7.0,131.0,958750.0,32.9510538,-117.2184255,0.000136636245111,103.85991736,249.921547955
722,8331.0,1.0,19.0,0.0,0.0,6.0,116.0,954208.0,32.9426037,-117.2241058,0.000121566786277,,
723,8335.0,1.0,9.0,0.0,0.0,1.0,48.0,361427.0,32.9788587,-117.1335583,0.000132806901532,,
724,8336.0,1.0,4.0,0.0,0.0,0.0,29.0,279289.0,32.9676947,-117.135818,0.000103835095546,,
725,9304.0,2.0,75.0,14.0,1.0,1.0,193.0,2418104.0,32.7687597,-117.1484131,7.9814598545e-05,110.932577108,44.6125139988
726,9304.0,3.0,3.0,0.0,0.0,0.0,60.0,535334.0,32.7738178,-117.1476686,0.000112079561545,,
727,9502.0,1.0,32.0,0.0,0.0,1.0,102.0,2180611.0,32.8369878,-117.1095274,4.6775880705e-05,,
728,9502.0,2.0,5.0,0.0,0.0,0.0,79.0,1238853.0,32.8277226,-117.1114684,6.3768663433e-05,,
729,9504.0,1.0,21.0,0.0,0.0,7.0,263.0,58318432.0,32.9019274,-117.0284232,4.50972344387e-06,,
730,8336.0,2.0,15.0,0.0,0.0,0.0,48.0,549273.0,32.9679161,-117.131806,8.73882386354e-05,,
731,8337.0,1.0,24.0,0.0,0.0,2.0,72.0,703886.0,32.9593651,-117.1380318,0.000102289291164,,
732,8337.0,2.0,5.0,0.0,0.0,0.0,37.0,359459.0,32.960761,-117.1298572,0.000102932462395,,
733,8340.0,1.0,10.0,0.0,2.0,0.0,67.0,927753.0,32.8643325,-117.1958595,7.22174975451e-05,,157.407681818
734,8340.0,2.0,9.0,0.0,1.0,0.0,41.0,480378.0,32.8700061,-117.2103693,8.53494539717e-05,,118.941197501
735,9507.0,1.0,11.0,0.0,0.0,2.0,89.0,1236459.0,32.818488,-117.0839995,7.19797421508e-05,,
736,9507.0,2.0,4.0,0.0,0.0,3.0,24.0,1896701.0,32.8224202,-117.0706856,1.26535495052e-05,,
737,8341.0,1.0,10.0,0.0,2.0,1.0,32.0,345747.0,32.8698489,-117.2243086,9.25532253353e-05,,254.490406176
738,8343.0,1.0,10.0,0.0,2.0,1.0,65.0,403182.0,32.8631048,-117.2191367,0.000161217514671,,127.189358928
739,8343.0,2.0,2.0,0.0,1.0,0.0,25.0,276662.0,32.8625433,-117.2137018,9.03629699778e-05,,59.1380749112
740,8344.0,1.0,18.0,1.0,0.0,0.0,86.0,1443163.0,32.861453,-117.204115,5.95913282145e-05,540.821446566,
741,9602.0,1.0,21.0,0.0,0.0,3.0,51.0,890014.0,32.8018159,-117.0836473,5.73024693994e-05,,
742,8344.0,2.0,11.0,0.0,3.0,0.0,54.0,595301.0,32.8563491,-117.195184,9.07104137235e-05,,109.077481065
743,8345.0,2.0,6.0,0.0,0.0,1.0,34.0,530071.0,32.8488442,-117.1949045,6.41423507417e-05,,
744,8345.0,3.0,2.0,0.0,0.0,0.0,40.0,434887.0,32.8507952,-117.2011097,9.19779161023e-05,,
745,8347.0,2.0,10.0,0.0,0.0,0.0,50.0,408199.0,32.9269617,-117.1476478,0.000122489276064,,
746,8347.0,3.0,7.0,0.0,2.0,0.0,32.0,391464.0,32.9216649,-117.1511162,8.17444260519e-05,,137.637035343
747,8348.0,2.0,8.0,0.0,1.0,1.0,15.0,230255.0,32.9170836,-117.1581353,6.5145165143e-05,,173.127043784
748,8349.0,1.0,3.0,0.0,0.0,1.0,25.0,306598.0,32.9210042,-117.146114,8.15399969993e-05,,
749,9602.0,3.0,13.0,2.0,0.0,3.0,29.0,339878.0,32.795473,-117.0874547,8.53247341693e-05,121.173678973,
750,9602.0,4.0,14.0,0.0,1.0,3.0,58.0,474493.0,32.7972888,-117.0803536,0.00012223573372,,142.441891122
751,9603.0,2.0,5.0,2.0,1.0,0.0,9.0,286342.0,32.7867315,-117.1067273,3.14309462112e-05,274.187650103,166.5898896
752,9603.0,4.0,30.0,7.0,6.0,0.0,43.0,875235.0,32.782975,-117.1055868,4.91296623193e-05,149.52865484,504.584488271
753,9604.0,2.0,7.0,1.0,1.0,1.0,28.0,326391.0,32.7866468,-117.0904633,8.5786679167e-05,56.0461462598,120.571779965
754,9604.0,3.0,8.0,0.0,0.0,0.0,27.0,383268.0,32.7904848,-117.0942061,7.04467891919e-05,,
755,9602.0,2.0,18.0,1.0,1.0,2.0,18.0,229054.0,32.7944942,-117.0931555,7.85840893414e-05,61.4803302669,151.786139976
756,8349.0,2.0,20.0,1.0,2.0,2.0,76.0,653233.0,32.914662,-117.1500478,0.000116344397788,144.329522244,140.225790776
757,8350.0,2.0,20.0,0.0,1.0,1.0,123.0,3430992.0,32.8995311,-117.1749459,3.58496901188e-05,,128.797546681
758,8350.0,3.0,5.0,0.0,0.0,0.0,30.0,229315.0,32.9082744,-117.1582245,0.000130824411835,,
759,8351.0,1.0,6.0,0.0,0.0,1.0,28.0,318430.0,32.9099796,-117.1474006,8.79314134975e-05,,
760,8351.0,3.0,2.0,1.0,0.0,0.0,16.0,160625.0,32.9036897,-117.1481579,9.96108949416e-05,53.4402526106,
761,8351.0,4.0,8.0,0.0,0.0,0.0,36.0,369118.0,32.9048355,-117.1519381,9.75297872225e-05,,
762,8352.0,2.0,7.0,2.0,0.0,0.0,28.0,320759.0,32.9270946,-117.1383069,8.72929520294e-05,67.219113797,
763,9604.0,4.0,23.0,6.0,0.0,0.0,61.0,829621.0,32.7836934,-117.0928608,7.35275505321e-05,93.2203849054,
764,9703.0,1.0,7.0,0.0,1.0,0.0,44.0,542032.0,32.7960655,-117.0663678,8.1176019128e-05,,152.585051207
765,9703.0,2.0,8.0,0.0,0.0,0.0,20.0,271441.0,32.7993071,-117.0721728,7.36808367196e-05,,
766,9703.0,3.0,24.0,3.0,0.0,1.0,55.0,878239.0,32.7923069,-117.0769105,6.26253218088e-05,169.128123359,
767,9704.0,1.0,3.0,0.0,0.0,0.0,41.0,612843.0,32.805212,-117.070758,6.69013107762e-05,,
768,8353.0,1.0,2.0,0.0,0.0,0.0,28.0,253938.0,32.9318335,-117.138916,0.000110263135096,,
769,8354.0,1.0,17.0,0.0,0.0,1.0,133.0,2433615.0,32.9341488,-117.1180044,5.46512081821e-05,,
770,8355.0,1.0,2.0,0.0,0.0,1.0,19.0,187396.0,32.9227019,-117.1332525,0.000101389570749,,
771,8355.0,2.0,39.0,1.0,7.0,1.0,77.0,706875.0,32.9215041,-117.1248432,0.000108930150309,101.86327517,56.1294532199
772,8356.0,1.0,8.0,0.0,0.0,0.0,25.0,278892.0,32.9189888,-117.139319,8.964043429e-05,,
773,8356.0,2.0,3.0,0.0,0.0,0.0,29.0,326933.0,32.9225587,-117.1401401,8.87031899502e-05,,
774,9704.0,2.0,8.0,0.0,0.0,1.0,19.0,223721.0,32.814657,-117.060331,8.49272084427e-05,,
775,9705.0,1.0,8.0,0.0,0.0,2.0,35.0,370190.0,32.7899479,-117.0687396,9.45460439234e-05,,
776,9705.0,2.0,12.0,0.0,1.0,1.0,63.0,1205811.0,32.7856419,-117.0753403,5.22469939319e-05,,83.3811702849
777,10005.0,1.0,5.0,2.0,0.0,1.0,48.0,595741.0,32.5651231,-117.0457243,8.05719263908e-05,56.8683979294,
778,10005.0,2.0,11.0,2.0,1.0,3.0,31.0,271659.0,32.5607602,-117.0463093,0.000114113649833,106.719520601,95.1496681899
779,10005.0,3.0,8.0,1.0,0.0,0.0,46.0,463550.0,32.5642328,-117.0530398,9.92341710711e-05,290.720247344,
780,10005.0,4.0,7.0,0.0,1.0,3.0,11.0,174367.0,32.5661898,-117.0590766,6.30853315134e-05,,257.004093753
781,8357.0,1.0,15.0,3.0,2.0,0.0,36.0,322100.0,32.9186177,-117.1304977,0.000111766532133,131.854278708,142.650933155
782,8357.0,2.0,4.0,0.0,1.0,0.0,32.0,197619.0,32.9157478,-117.1337445,0.000161927749862,,142.90886922
783,8358.0,1.0,11.0,1.0,0.0,1.0,63.0,707808.0,32.9089488,-117.1403041,8.90071883901e-05,111.004891417,
784,8358.0,2.0,5.0,0.0,0.0,0.0,19.0,301057.0,32.9146549,-117.1280625,6.31109723408e-05,,
785,8358.0,3.0,12.0,0.0,0.0,0.0,26.0,542277.0,32.9090644,-117.1277046,4.79459759496e-05,,
786,8358.0,4.0,9.0,0.0,1.0,0.0,23.0,333593.0,32.9093269,-117.133441,6.89462908394e-05,,95.5830801552
787,8359.0,1.0,9.0,3.0,0.0,0.0,34.0,964281.0,32.9112333,-117.1204195,3.52594316387e-05,362.834373657,
788,8359.0,2.0,,,,,,,,,,,
789,8360.0,1.0,14.0,1.0,0.0,0.0,36.0,565543.0,32.8990035,-117.1193649,6.36556371487e-05,57.7383543154,
790,8505.0,1.0,16.0,2.0,1.0,3.0,54.0,1270066.0,32.8409012,-117.1795623,4.25174754698e-05,97.4927788979,72.6815367579
791,8505.0,2.0,14.0,6.0,1.0,0.0,16.0,217949.0,32.8357528,-117.1849873,7.34116697025e-05,87.1027200345,109.096847954
792,8505.0,3.0,11.0,0.0,3.0,1.0,19.0,214300.0,32.8377617,-117.1773878,8.86607559496e-05,,95.4991546664
793,8505.0,4.0,15.0,3.0,0.0,1.0,39.0,925789.0,32.8423982,-117.1923286,4.21262296268e-05,381.576965603,
794,8505.0,5.0,22.0,12.0,2.0,0.0,36.0,324402.0,32.8364166,-117.1910828,0.000110973421865,113.851197842,114.427983553
795,9705.0,3.0,30.0,0.0,1.0,0.0,29.0,802752.0,32.7816317,-117.0726004,3.61257274974e-05,,51.4125126614
